kepid,quarter,obsid,product_filename,data_uri,product_size,description
757450,1,512266,kplr000757450-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
757450,2,512266,kplr000757450-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
757450,3,512266,kplr000757450-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
757450,4,512266,kplr000757450-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
757450,5,512266,kplr000757450-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
757450,6,512266,kplr000757450-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
757450,7,512266,kplr000757450-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
757450,8,512266,kplr000757450-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
757450,9,512266,kplr000757450-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
757450,10,512266,kplr000757450-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
757450,11,512266,kplr000757450-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
757450,12,512266,kplr000757450-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
757450,13,512266,kplr000757450-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
757450,14,512266,kplr000757450-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
757450,15,512266,kplr000757450-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
757450,16,512266,kplr000757450-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
757450,17,512266,kplr000757450-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0007/000757450/kplr000757450-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
892772,4,392440,kplr000892772-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
892772,5,392440,kplr000892772-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
892772,6,392440,kplr000892772-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
892772,7,392440,kplr000892772-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
892772,8,392440,kplr000892772-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
892772,9,392440,kplr000892772-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
892772,10,392440,kplr000892772-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
892772,11,392440,kplr000892772-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
892772,12,392440,kplr000892772-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
892772,13,392440,kplr000892772-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
892772,14,392440,kplr000892772-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
892772,15,392440,kplr000892772-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
892772,16,392440,kplr000892772-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
892772,17,392440,kplr000892772-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0008/000892772/kplr000892772-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1025986,1,417600,kplr001025986-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
1025986,2,417600,kplr001025986-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1025986,3,417600,kplr001025986-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
1025986,4,417600,kplr001025986-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
1025986,5,417600,kplr001025986-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
1025986,6,417600,kplr001025986-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
1025986,7,417600,kplr001025986-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
1025986,8,417600,kplr001025986-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
1025986,9,417600,kplr001025986-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
1025986,10,417600,kplr001025986-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
1025986,11,417600,kplr001025986-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
1025986,12,417600,kplr001025986-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
1025986,13,417600,kplr001025986-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
1025986,14,417600,kplr001025986-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
1025986,15,417600,kplr001025986-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
1025986,16,417600,kplr001025986-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
1025986,17,417600,kplr001025986-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001025986/kplr001025986-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1026032,1,552551,kplr001026032-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
1026032,2,552551,kplr001026032-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1026032,3,552551,kplr001026032-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
1026032,4,552551,kplr001026032-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
1026032,5,552551,kplr001026032-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
1026032,6,552551,kplr001026032-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
1026032,7,552551,kplr001026032-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
1026032,8,552551,kplr001026032-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
1026032,9,552551,kplr001026032-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
1026032,10,552551,kplr001026032-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
1026032,11,552551,kplr001026032-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
1026032,12,552551,kplr001026032-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
1026032,13,552551,kplr001026032-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
1026032,14,552551,kplr001026032-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
1026032,15,552551,kplr001026032-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
1026032,16,552551,kplr001026032-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
1026032,17,552551,kplr001026032-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026032/kplr001026032-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1026957,1,460986,kplr001026957-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
1026957,2,460986,kplr001026957-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1026957,3,460986,kplr001026957-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
1026957,4,460986,kplr001026957-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
1026957,5,460986,kplr001026957-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
1026957,6,460986,kplr001026957-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
1026957,7,460986,kplr001026957-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
1026957,8,460986,kplr001026957-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
1026957,9,460986,kplr001026957-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
1026957,10,460986,kplr001026957-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
1026957,11,460986,kplr001026957-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
1026957,12,460986,kplr001026957-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
1026957,13,460986,kplr001026957-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
1026957,14,460986,kplr001026957-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
1026957,15,460986,kplr001026957-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
1026957,16,460986,kplr001026957-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
1026957,17,460986,kplr001026957-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0010/001026957/kplr001026957-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1161345,1,455813,kplr001161345-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
1161345,2,455813,kplr001161345-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1161345,3,455813,kplr001161345-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
1161345,4,455813,kplr001161345-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
1161345,5,455813,kplr001161345-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
1161345,6,455813,kplr001161345-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
1161345,7,455813,kplr001161345-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
1161345,8,455813,kplr001161345-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
1161345,9,455813,kplr001161345-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
1161345,10,455813,kplr001161345-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
1161345,11,455813,kplr001161345-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
1161345,12,455813,kplr001161345-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
1161345,13,455813,kplr001161345-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
1161345,14,455813,kplr001161345-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
1161345,15,455813,kplr001161345-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
1161345,16,455813,kplr001161345-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
1161345,17,455813,kplr001161345-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0011/001161345/kplr001161345-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1293031,1,524827,kplr001293031-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
1293031,2,524827,kplr001293031-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1293031,3,524827,kplr001293031-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
1293031,4,524827,kplr001293031-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
1293031,5,524827,kplr001293031-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
1293031,6,524827,kplr001293031-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
1293031,7,524827,kplr001293031-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
1293031,8,524827,kplr001293031-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
1293031,9,524827,kplr001293031-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
1293031,10,524827,kplr001293031-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
1293031,11,524827,kplr001293031-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
1293031,12,524827,kplr001293031-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
1293031,13,524827,kplr001293031-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
1293031,14,524827,kplr001293031-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
1293031,15,524827,kplr001293031-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
1293031,16,524827,kplr001293031-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
1293031,17,524827,kplr001293031-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293031/kplr001293031-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1293046,1,439095,kplr001293046-2009166043257_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2009166043257_llc.fits,192960,Lightcurve Long Cadence (CLC) - Q1
1293046,2,439095,kplr001293046-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1293046,3,439095,kplr001293046-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
1293046,4,439095,kplr001293046-2010078095331_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2010078095331_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q4
1293046,5,439095,kplr001293046-2010174085026_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2010174085026_llc.fits,492480,Lightcurve Long Cadence (CLC) - Q5
1293046,6,439095,kplr001293046-2010265121752_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2010265121752_llc.fits,469440,Lightcurve Long Cadence (CLC) - Q6
1293046,7,439095,kplr001293046-2010355172524_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2010355172524_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q7
1293046,8,439095,kplr001293046-2011073133259_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2011073133259_llc.fits,357120,Lightcurve Long Cadence (CLC) - Q8
1293046,9,439095,kplr001293046-2011177032512_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2011177032512_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q9
1293046,10,439095,kplr001293046-2011271113734_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2011271113734_llc.fits,486720,Lightcurve Long Cadence (CLC) - Q10
1293046,11,439095,kplr001293046-2012004120508_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2012004120508_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q11
1293046,12,439095,kplr001293046-2012088054726_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2012088054726_llc.fits,434880,Lightcurve Long Cadence (CLC) - Q12
1293046,13,439095,kplr001293046-2012179063303_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2012179063303_llc.fits,472320,Lightcurve Long Cadence (CLC) - Q13
1293046,14,439095,kplr001293046-2012277125453_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2012277125453_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q14
1293046,15,439095,kplr001293046-2013011073258_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2013011073258_llc.fits,506880,Lightcurve Long Cadence (CLC) - Q15
1293046,16,439095,kplr001293046-2013098041711_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2013098041711_llc.fits,449280,Lightcurve Long Cadence (CLC) - Q16
1293046,17,439095,kplr001293046-2013131215648_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0012/001293046/kplr001293046-2013131215648_llc.fits,187200,Lightcurve Long Cadence (CLC) - Q17
1432214,2,531275,kplr001432214-2009259160929_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0014/001432214/kplr001432214-2009259160929_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q2
1432214,3,531275,kplr001432214-2009350155506_llc.fits,mast:KEPLER/url/missions/kepler/lightcurves/0014/001432214/kplr001432214-2009350155506_llc.fits,466560,Lightcurve Long Cadence (CLC) - Q3
